title_id;title;type;release_year;age_certification;runtime;genres;production_countries;imdb_id;imdb_score;imdb_votes;seasons
ts35505;Old Money;SHOW;2015;TV-MA;47;['comedy', 'drama', 'european'];['AT'];tt3701442;73;4930;10
tm201906;Belgica;MOVIE;2016;Unknown;127;['drama', 'european'];['FR', 'BE'];tt3544218;67;44780;0
tm248010;Taxi Driver;MOVIE;2015;Unknown;100;['crime', 'drama', 'comedy'];['NG'];tt5112438;60;680;0
tm239774;XOXO;MOVIE;2016;Unknown;92;['music', 'drama'];['US'];tt4855748;53;69810;0
tm252245;The White Helmets;MOVIE;2016;Unknown;40;['war', 'documentation'];['SY', 'GB'];;;;0
ts56221;Rainbow Ruby;SHOW;2016;TV-Y;11;['animation', 'comedy', 'family', 'fantasy'];['CN'];tt5828144;65;770;40
tm245235;Ali Wong: Baby Cobra;MOVIE;2016;Unknown;60;['comedy'];['US'];tt5066574;75;69250;0
ts38812;Fearless;SHOW;2016;Unknown;43;['documentation', 'reality'];['US'];tt9556710;71;2990;20
tm232832;The Lion Woman;MOVIE;2016;PG-13;126;['drama', 'european'];['NO', 'SE'];tt4677578;66;14080;0
tm227042;Prem Ratan Dhan Payo;MOVIE;2015;Unknown;164;['action', 'drama', 'family', 'romance'];['IN'];tt5242900;44;214870;0
tm243931;The Beginning of Life;MOVIE;2016;G;98;['documentation', 'family'];['BR'];tt5140248;76;9340;0
tm233843;Pyaar Ka Punchnama 2;MOVIE;2015;PG-13;159;['comedy', 'drama', 'romance'];['IN'];tt4430136;73;149680;0
ts43341;Atelier;SHOW;2015;TV-14;69;['drama', 'documentation', 'comedy'];['JP'];tt2303188;63;70;10
ts82582;The Truth Seekers;SHOW;2016;TV-MA;44;['drama', 'action'];['SG'];tt7131694;71;160;10
tm215054;Chris Tucker: Live;MOVIE;2015;Unknown;92;['comedy', 'documentation'];['US'];tt4835636;63;19360;0
tm247644;Schubert in Love;MOVIE;2016;Unknown;95;['comedy', 'european'];['DE'];tt5186874;50;3560;0
ts38769;Chelsea;SHOW;2016;TV-MA;57;['comedy'];['US'];tt5672036;61;20510;20
ts42155;Home: Adventures with Tip & Oh;SHOW;2016;TV-Y7;21;['comedy', 'family', 'fantasy', 'scifi', 'animation'];['US'];tt5759196;59;6030;40
tm526163;Dinosaur World;MOVIE;2015;Unknown;65;['animation', 'comedy', 'drama'];['IN'];tt6536576;;;0
tm239739;Raman Raghav 2.0;MOVIE;2016;Unknown;134;['thriller', 'crime', 'drama'];['IN'];tt5662932;74;143800;0
ts52981;White Rabbit Project;SHOW;2016;TV-PG;48;['reality'];['US'];tt6048644;69;16650;10
ts87465;Witch Hunt: A Century of Murder;SHOW;2015;TV-14;46;['crime', 'history', 'fantasy', 'drama', 'european'];['GB'];tt6474054;72;3190;10
ts52825;The Princess Weiyoung;SHOW;2016;TV-14;45;['drama', 'history', 'romance'];['CN'];tt6353308;79;7670;10
ts107658;Mind Game;SHOW;2015;TV-14;44;['drama', 'action', 'crime'];['JP', 'US'];tt8879588;75;120;10
ts42260;Chelsea Does;SHOW;2016;TV-MA;60;['documentation'];['US'];tt5275894;73;24710;10
ts43119;Real Rob;SHOW;2015;TV-14;31;['comedy'];['US'];tt3741346;64;28010;20
tm311494;Slam;MOVIE;2016;Unknown;100;['comedy', 'romance', 'drama', 'european'];['IT'];tt4379536;61;13080;0
tm221883;Gridlocked;MOVIE;2016;R;114;['action'];['CA'];tt2724532;58;45700;0
tm233196;Jessica Darling's It List;MOVIE;2016;Unknown;79;['family'];['US'];tt5213744;55;9730;0
ts127430;StoryBots Super Songs;SHOW;2016;TV-Y;21;['animation', 'family'];['US'];tt6163070;88;1670;10
tm376111;Chocolate City: Vegas Strip;MOVIE;2016;PG-13;89;['drama'];['US'];tt5485482;37;2970;0
tm246543;Journey to Greenland;MOVIE;2016;Unknown;98;['drama', 'comedy', 'european'];['GL', 'FR'];tt4641248;63;13360;0
tm227523;Fifty;MOVIE;2015;Unknown;101;['romance', 'drama', 'sport', 'thriller'];['NG'];tt7440582;61;2590;0
tm321189;All About Asado;MOVIE;2016;Unknown;90;['documentation'];['AR'];tt6079360;65;5660;0
tm219699;Phantom;MOVIE;2015;Unknown;136;['thriller', 'action', 'drama', 'horror', 'crime', 'european'];['IN'];tt3469244;59;91450;0
tm270555;The Ivory Game;MOVIE;2016;Unknown;112;['documentation', 'european'];['US', 'AT'];tt5952534;79;32430;0
tm316567;HiGH&LOW: The Red Rain;MOVIE;2016;Unknown;110;['action', 'drama'];['JP'];tt5923040;62;2770;0
tm321785;Lens;MOVIE;2016;Unknown;109;['thriller', 'drama'];['IN'];tt4818776;66;12120;0
tm283938;Selfie 69;MOVIE;2016;Unknown;116;['romance', 'comedy', 'action', 'european'];['RO'];tt4796634;61;17000;0
tm228839;Ali Baba and the 7 Dwarfs;MOVIE;2015;PG-13;114;['comedy', 'action', 'drama'];['TR'];tt6450052;58;198340;0
tm272012;Ghost Patrol;MOVIE;2016;Unknown;50;['animation'];['CA'];tt6111628;51;2210;0
tm219817;Talvar;MOVIE;2015;PG;132;['thriller', 'crime', 'drama'];['IN'];tt4934950;81;346590;0
tm230426;Liar, Liar, Vampire;MOVIE;2015;G;66;['comedy', 'family'];['US'];tt4448304;58;9400;0
tm239769;I'll Sleep When I'm Dead;MOVIE;2016;Unknown;82;['documentation'];['US'];tt4679136;66;13580;0
tm208628;Dil Dhadakne Do;MOVIE;2015;PG-13;170;['drama', 'comedy', 'romance'];['IN'];tt4110568;70;171490;0
tm66466;Wazir;MOVIE;2016;PG-13;103;['thriller', 'crime', 'action', 'drama'];['IN'];tt0315642;72;186810;0
tm228657;Cosmos Laundromat;MOVIE;2015;Unknown;12;['fantasy'];['NL'];;;;0
tm245155;The Worthy;MOVIE;2016;Unknown;95;['scifi', 'thriller', 'family', 'fantasy', 'action', 'european'];['AE'];tt4943218;51;19810;0
tm232930;Kyaa Kool Hain Hum 3;MOVIE;2016;Unknown;124;['comedy'];['IN'];tt5290620;19;43410;0
tm245722;Chronically Metropolitan;MOVIE;2016;Unknown;86;['drama', 'comedy'];['US'];tt5078796;50;15030;0
tm245911;1898: Our Last Men in the Philippines;MOVIE;2016;PG-13;130;['drama', 'history', 'war', 'european'];['ES'];tt5698568;65;32810;0
tm244079;Sofía Niño de Rivera: Exposed;MOVIE;2016;Unknown;80;['comedy'];['MX'];tt5886430;73;2990;0
tm266629;Russell Peters: Almost Famous;MOVIE;2016;Unknown;73;['comedy'];['US'];tt5946232;65;18820;0
ts52950;Miss in Kiss;SHOW;2016;TV-14;36;['comedy', 'drama'];['TW'];tt6954524;77;980;10
tm215911;Ludo;MOVIE;2015;Unknown;90;['horror', 'thriller', 'fantasy'];['IN'];tt3724898;28;8250;0
tm232855;Everything About Her;MOVIE;2016;Unknown;126;['comedy', 'drama'];['PH'];tt3860092;71;3280;0
tm257629;#FollowFriday;MOVIE;2016;Unknown;90;['thriller'];['US'];tt5233106;27;3820;0
tm234773;Eddie: Strongman;MOVIE;2015;Unknown;98;['documentation'];['GB'];tt4334636;74;11580;0
tm208713;Gabbar Is Back;MOVIE;2015;PG-13;130;['drama', 'action', 'crime', 'comedy'];['IN'];tt2424988;72;246760;0
tm218683;The Massively Mixed-Up Middle School Mystery;MOVIE;2015;Unknown;39;['comedy'];['XX'];tt3521770;73;780;0
tm234466;Jonah;MOVIE;2016;PG;97;['thriller', 'drama', 'romance', 'family'];['BR'];tt4789272;54;2300;0
ts78442;Coach Snoop;SHOW;2016;TV-MA;29;['documentation'];['US'];tt5697642;68;5830;20
tm340927;Motu Patlu: King Of Kings;MOVIE;2016;G;109;['animation', 'comedy'];['IN'];tt6278732;68;1570;0
tm311456;Sen Benim HerŞeyimsin;MOVIE;2016;Unknown;107;['comedy'];['TR'];tt5748380;62;26670;0
tm238717;Barakah Meets Barakah;MOVIE;2016;Unknown;88;['romance', 'comedy'];['SA'];tt5435084;63;16810;0
ts42347;Word Party;SHOW;2016;TV-Y;20;['animation', 'family'];['US'];tt5235950;57;3490;50
tm233015;Fitoor;MOVIE;2016;Unknown;131;['drama', 'romance'];['IN'];tt4399594;54;47870;0
tm211273;Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine);MOVIE;2015;Unknown;78;['comedy'];['US'];tt4705606;68;15060;0
tm230927;Puerto Ricans in Paris;MOVIE;2015;R;82;['comedy'];['US'];tt3730510;53;18240;0
tm273933;Reggie Watts: Spatial;MOVIE;2016;Unknown;61;['comedy', 'music'];['US'];tt5861260;60;5030;0
tm245293;You Are My Sunday;MOVIE;2016;Unknown;119;['drama', 'comedy'];['IN'];tt4990516;78;16490;0
tm270982;Layla M.;MOVIE;2016;Unknown;98;['drama', 'european'];['NL'];tt5712152;67;16920;0
ts51367;Trailer Park Boys: Out of the Park: Europe;SHOW;2016;TV-MA;30;['action', 'crime', 'drama', 'comedy'];['CA'];tt5937754;70;22850;20
tm274053;Asperger's Are Us;MOVIE;2016;Unknown;83;['documentation', 'comedy', 'drama'];['US'];tt4991844;66;7370;0
tm137557;Honeytrap;MOVIE;2015;Unknown;93;['drama', 'crime', 'romance'];['GB'];tt4187514;59;7580;0
tm315345;City of Joy;MOVIE;2016;Unknown;74;['documentation', 'crime', 'drama', 'thriller', 'war'];['CD'];tt6290168;75;5250;0
tm207668;ABCD 2;MOVIE;2015;PG;154;['music', 'drama'];['IN'];tt3679000;54;62580;0
tm193378;Iliza Shlesinger: Freezing Hot;MOVIE;2015;Unknown;71;['comedy', 'documentation'];['US'];tt4074376;68;25720;0
ts21876;My Sunshine;SHOW;2015;TV-PG;45;['drama', 'romance'];['CN'];tt6131630;66;1850;10
tm275726;Carlos Ballarta: el amor es de putos;MOVIE;2016;Unknown;67;['comedy'];['MX'];tt6268852;70;2320;0
tm307997;Offline: Are You Ready for the Next Level?;MOVIE;2016;Unknown;91;['action', 'comedy', 'european'];['DE'];tt5351044;50;7750;0
ts55556;A Touch of Green;SHOW;2015;TV-MA;46;['family', 'drama', 'war'];['TW'];tt5231950;84;3140;10
tm149212;Olmo and the Seagull;MOVIE;2015;Unknown;90;['drama', 'european', 'romance', 'family', 'documentation'];['FR', 'PT', 'SE', 'DK', 'BR'];tt4160256;72;6740;0
tm239933;7:19;MOVIE;2016;Unknown;94;['thriller', 'drama', 'history'];['MX'];tt5979312;59;6440;0
tm327551;Born in Syria;MOVIE;2016;Unknown;86;['documentation', 'european'];['ES', 'DK'];tt5356680;77;2790;0
tm233366;Te3n;MOVIE;2016;PG-13;136;['thriller', 'drama'];['IN'];tt4814290;73;128160;0
ts75897;Kulipari: An Army of Frogs;SHOW;2016;Unknown;24;['action', 'animation', 'fantasy'];['US'];tt6040768;69;2540;20
tm263743;The Doll;MOVIE;2016;Unknown;106;['thriller', 'horror'];['ID'];tt6011480;52;7380;0
tm494288;Brother Jekwu;MOVIE;2016;Unknown;103;['comedy', 'crime'];['NG'];tt8857316;;;0
tm247631;Clair Obscur;MOVIE;2016;Unknown;100;['drama', 'european'];['TR'];tt4373956;65;23740;0
tm271974;Pettson and Findus: The Best Christmas Ever;MOVIE;2016;Unknown;82;['family', 'animation', 'comedy', 'fantasy', 'european'];['DE'];tt5858122;55;3530;0
tm246485;U Turn;MOVIE;2016;R;120;['horror', 'thriller', 'crime', 'drama'];['IN'];tt6684398;75;33100;0
ts42432;28 Faces of the Moon;SHOW;2016;TV-14;18;['drama'];['KR'];tt10145322;64;250;10
tm267017;I Love You;MOVIE;2016;Unknown;98;['drama', 'comedy', 'romance', 'european'];['SE'];tt5183654;47;9830;0
tm244842;Ordinary People;MOVIE;2016;Unknown;107;['drama'];['PH'];tt5891626;73;4980;0
tm247444;Poshter Girl;MOVIE;2016;PG-13;140;['comedy'];['IN'];tt5323386;66;3280;0
ts91990;The Creative Indians;SHOW;2016;TV-MA;28;['documentation'];['US'];tt9583184;83;450;40
tm227044;Shaandaar;MOVIE;2015;PG-13;144;['romance', 'drama', 'comedy'];['IN'];tt4007558;36;56120;0
ts81898;Kazoops!;SHOW;2016;Unknown;11;['family', 'fantasy', 'animation', 'comedy'];['AU', 'GB'];tt6312916;75;1220;30
ts38813;Bottersnikes & Gumbles;SHOW;2016;TV-Y7;13;['action', 'animation', 'comedy', 'family'];['AU', 'US', 'GB'];tt6015820;51;470;40
tm138584;Hawaizaada;MOVIE;2015;PG;157;['fantasy', 'drama'];['IN'];tt4338154;56;19100;0
ts42371;Fangbone!;SHOW;2016;TV-PG;22;['animation', 'comedy', 'family', 'fantasy', 'action'];['CA'];tt4358188;62;3120;10
tm224255;Very Big Shot;MOVIE;2015;R;107;['thriller', 'action', 'crime', 'drama'];['LB', 'QA'];tt4971824;71;13950;0
tm267419;Joe Rogan: Triggered;MOVIE;2016;Unknown;63;['comedy', 'documentation'];['US'];tt6023444;74;44470;0
tm155382;X: Past Is Present;MOVIE;2015;PG-13;105;['drama', 'thriller', 'romance'];['IN'];tt5207116;51;6990;0
tm239764;David Cross: Making America Great Again;MOVIE;2016;Unknown;74;['comedy'];['US'];tt5943936;64;16470;0
tm240733;100 Meters;MOVIE;2016;Unknown;108;['drama', 'comedy', 'european'];['ES'];tt5089786;75;61670;0
tm266622;Iliza Shlesinger: Confirmed Kills;MOVIE;2016;Unknown;77;['comedy'];['US'];tt6081882;66;28650;0
tm244758;Breaking the Bank;MOVIE;2016;Unknown;106;['comedy'];['GB'];tt3105662;48;9280;0
tm232931;Hannibal Buress: Comedy Camisado;MOVIE;2016;R;67;['comedy'];['US'];tt5352432;66;15170;0
ts83454;Have You Ever Fallen in Love, Miss Jiang?;SHOW;2016;TV-14;89;['drama'];['TW'];;;;10
tm217986;Bangistan;MOVIE;2015;PG-13;135;['comedy', 'drama'];['IN'];tt3422462;45;12730;0
tm451222;Lang Tong;MOVIE;2015;Unknown;83;['thriller'];['SG'];tt6423578;48;3070;0
tm233648;Trailer Park Boys: Drunk, High and Unemployed: Live In Austin;MOVIE;2015;Unknown;74;['comedy'];['XX'];tt5087462;65;10360;0
tm247767;Kiss of Life;MOVIE;2015;G;102;['comedy', 'romance', 'drama'];['TR'];tt5348954;59;12480;0
ts53346;Chasing Cameron;SHOW;2016;TV-PG;28;['reality'];['US'];tt6370626;38;5010;10
tm375681;S Storm;MOVIE;2016;PG-13;90;['action', 'thriller', 'crime', 'drama'];['CN', 'HK'];tt5998744;52;6970;0
tm452046;Hans Teeuwen: Echte Rancune;MOVIE;2016;Unknown;103;['comedy'];['NL'];;;;0
tm238486;Theo Von: No Offense;MOVIE;2016;Unknown;65;['comedy', 'documentation'];['US'];tt5066564;56;8640;0
ts224440;If I were an Animal;SHOW;2016;TV-G;10;['documentation'];['FR'];;;;10
tm232267;Mike Epps: Don't Take It Personal;MOVIE;2015;Unknown;60;['comedy'];['US'];tt5339586;44;2740;0
tm203056;Husband Factor;MOVIE;2015;PG-13;108;['comedy', 'fantasy', 'romance', 'drama'];['TR'];tt4899096;62;50310;0
tm272484;Michael Che Matters;MOVIE;2016;Unknown;60;['comedy'];['US'];tt6209400;72;25860;0
ts81027;Spark;SHOW;2016;TV-14;13;['drama'];['KR'];tt6409112;70;570;50
ts86089;Under the Black Moonlight;SHOW;2016;TV-14;10;['drama', 'thriller', 'horror'];['KR'];tt7162436;50;560;10
tm198496;Aziz Ansari: Live at Madison Square Garden;MOVIE;2015;Unknown;58;['comedy'];['US'];tt4530184;66;32470;0
ts41151;Hibana: Spark;SHOW;2016;Unknown;53;['drama'];['JP'];tt5301958;79;7980;10
tm201855;Katti Batti;MOVIE;2015;Unknown;138;['romance', 'comedy', 'drama'];['IN'];tt4467262;47;31370;0
tm215265;Ave Maria;MOVIE;2015;Unknown;15;['comedy'];['FR', 'DE', 'PS'];;;;0
tm240728;Patton Oswalt: Talking for Clapping;MOVIE;2016;Unknown;65;['comedy', 'documentation'];['US'];tt5457520;68;19710;0
tm233463;Husband Factor: Resurrection;MOVIE;2016;PG;108;['comedy', 'family', 'romance', 'drama', 'fantasy'];['TR'];tt5838944;54;2970;0
tm290157;XV Beyond the Tryline;MOVIE;2016;Unknown;91;['documentation', 'sport'];['GB'];tt5254198;68;750;0
ts83450;Close Your Eyes Before It's Dark;SHOW;2016;TV-14;84;['drama', 'crime'];['TW'];tt6506806;70;2180;10
ts53017;Best Lover;SHOW;2016;TV-14;45;['drama', 'romance'];['CN'];tt9874364;68;740;10
ts54117;Luna Petunia;SHOW;2016;TV-Y;24;['animation', 'family', 'fantasy'];['CA'];tt4588068;62;580;30
tm271839;Dana Carvey: Straight White Male, 60;MOVIE;2016;Unknown;64;['comedy'];['US'];tt6217368;64;14830;0
tm232710;A Second Chance;MOVIE;2015;Unknown;130;['romance', 'drama', 'family', 'sport', 'documentation'];['PH'];tt5226380;86;470;0
tm234703;Soul Thieves;MOVIE;2015;Unknown;88;['horror'];['MX'];tt4990706;50;2750;0
tm134052;Umrika;MOVIE;2015;Unknown;98;['drama', 'comedy'];['IN'];tt3995590;66;14630;0
tm234069;Wedding Association 2: Circumcision;MOVIE;2015;PG-13;107;['comedy'];['TR'];tt5114588;64;102610;0
ts53543;The Miracle;SHOW;2016;TV-14;18;['drama', 'comedy', 'fantasy', 'music'];['KR'];tt6703344;63;2100;10
ts82475;The Dream Job;SHOW;2016;TV-14;44;['drama', 'family'];['SG'];tt7131688;61;140;10
tm278279;One in a Billion;MOVIE;2016;Unknown;69;['documentation'];['US'];tt6045798;67;5430;0
tm212968;Frank and Cindy;MOVIE;2015;Unknown;102;['comedy', 'drama'];['US'];tt1239242;61;8550;0
ts41485;Vanished 46;SHOW;2016;TV-MA;61;['scifi', 'action', 'crime', 'drama', 'thriller'];['TR'];tt5606154;84;42690;10
tm211571;Niyazi Gül Dörtnala;MOVIE;2015;PG;106;['comedy', 'drama', 'action'];['TR'];tt4505260;45;31700;0
tm230478;Brent Morin: I'm Brent Morin;MOVIE;2015;Unknown;67;['comedy'];['US'];tt5280664;65;6880;0
tm244923;My Mother's Wound;MOVIE;2016;PG-13;120;['drama', 'war'];['TR'];tt5684860;73;36200;0
tm350374;Saawan;MOVIE;2016;Unknown;90;['drama', 'thriller'];['PK'];tt5580778;74;2390;0
tm233570;Beauty and the Bestie;MOVIE;2015;Unknown;119;['comedy', 'drama', 'action'];['PH'];tt4842270;48;2940;0
tm554110;The CEO;MOVIE;2016;PG-13;105;['drama', 'thriller'];['NG'];tt5036924;57;1210;0
tm533845;Sam Kinison: The Scream Continues;MOVIE;2016;Unknown;29;['documentation'];['US'];tt6069058;61;390;0
ts84542;Magic Cellphone;SHOW;2016;TV-PG;13;['drama', 'comedy'];['KR'];tt7162434;41;210;10
tm242906;Sila Samayangalil;MOVIE;2016;Unknown;101;['drama'];['IN'];tt5877882;55;300;0
ts253685;Secret of Success;SHOW;2015;TV-14;41;['drama'];['MY'];;;;10
ts36634;Diamond Lover;SHOW;2015;TV-PG;45;['comedy', 'drama'];['CN'];tt6058496;64;1380;10
tm236705;Ricardo O'Farrill: Abrazo Genial;MOVIE;2016;Unknown;92;['comedy'];['MX'];tt5547496;55;1130;0
tm232947;Brahman Naman;MOVIE;2016;Unknown;94;['comedy'];['GB', 'IN'];tt5240748;55;18840;0
tm233121;Dedemin Fişi;MOVIE;2016;PG;100;['comedy', 'family'];['TR'];tt5191238;55;35240;0
tm245791;My Stupid Boss;MOVIE;2016;Unknown;106;['comedy', 'drama'];['ID'];tt5514296;72;15110;0
tm244577;Love O2O;MOVIE;2016;Unknown;105;['romance', 'drama'];['CN'];tt6093452;64;9980;0
tm409220;Ojukokoro (Greed);MOVIE;2016;Unknown;110;['comedy', 'thriller', 'crime'];['NG'];tt6660922;67;620;0
tm549892;Aerials;MOVIE;2016;Unknown;90;['drama', 'scifi', 'thriller'];['AE'];tt5314138;15;3820;0
ts285233;Unchained fate;SHOW;2016;TV-14;40;['scifi'];['MY'];;;;10
tm239635;Jimmy Carr: Funny Business;MOVIE;2016;Unknown;62;[];['GB'];;;;0
tm319354;Santa Pac's Merry Berry Day;MOVIE;2016;Unknown;44;['action', 'animation', 'comedy'];['JP', 'US', 'CA'];;;;0
ts87884;Sons of the Caliphate;SHOW;2015;TV-14;39;['drama'];['NG'];tt10202268;74;320;10
tm257141;Cedric the Entertainer: Live from the Ville;MOVIE;2016;Unknown;60;['comedy'];['US'];tt5753806;60;6810;0
tm244635;The Blind Christ;MOVIE;2016;Unknown;95;['drama'];['CL', 'FR'];tt4778424;58;2730;0
tm456667;Black;MOVIE;2015;Unknown;90;['action'];[];tt7254796;44;740;0
tm198842;Souk Bazaar;MOVIE;2015;PG;97;['comedy'];['TR'];tt4324242;52;18910;0
tm211424;Dharam Sankat Mein;MOVIE;2015;PG-13;129;['comedy', 'drama'];['IN'];tt4354740;63;22370;0
tm421214;Saudi Arabia Uncovered;MOVIE;2016;Unknown;51;['documentation'];['SA'];;;;0
tm286268;#Rucker50;MOVIE;2016;Unknown;56;['documentation'];['US'];tt6475636;52;1170;0
tm313374;The Tour;MOVIE;2016;Unknown;93;['comedy', 'european'];['CZ'];;;;0
tm244380;Barcelona: A Love Untold;MOVIE;2016;Unknown;132;['drama', 'romance'];['PH'];tt5755912;69;7490;0
tm540757;Project Marathwada;MOVIE;2016;Unknown;110;['drama'];['IN'];tt5714802;66;880;0
tm267112;Gang of the Caribbean;MOVIE;2016;Unknown;90;['thriller', 'european'];['FR'];tt2174084;51;2940;0
tm245042;Budhia Singh: Born to Run;MOVIE;2016;Unknown;112;['drama', 'sport'];['IN'];tt5805252;76;14790;0
tm198786;Crazy Beautiful You;MOVIE;2015;Unknown;115;['romance', 'drama', 'comedy'];['PH'];tt4377918;72;8280;0
tm226320;Kara Bela;MOVIE;2015;PG-13;100;['comedy', 'action', 'drama'];['TR'];tt5274684;68;89200;0
tm424879;Road To High & Low;MOVIE;2016;Unknown;95;['action', 'drama'];['JP'];tt5659164;67;1770;0
ts36741;Fartsa;SHOW;2015;TV-14;60;['crime', 'drama'];['RU'];tt4567218;67;1950;10
tm214589;The Breakup Playlist;MOVIE;2015;Unknown;117;['drama', 'music', 'romance'];['PH'];tt4628812;65;3030;0
ts35963;Singles Villa;SHOW;2015;TV-14;45;['drama', 'romance'];['CN'];tt5053036;77;280;10
tm279828;Vince & Kath & James;MOVIE;2016;Unknown;116;['romance'];['PH'];tt6271264;69;3710;0
tm571645;Sommore: The Reign Continues;MOVIE;2015;R;93;['comedy'];['US'];tt4172758;69;760;0
tm247159;The Last Egg;MOVIE;2016;Unknown;95;['romance', 'drama', 'comedy'];['VN'];tt5357902;48;980;0
tm295349;Ricardo O'Farrill: abrazo navideño;MOVIE;2016;Unknown;31;['comedy'];['MX'];tt6475778;57;670;0
tm205333;You're My Boss;MOVIE;2015;Unknown;116;['comedy', 'romance'];['PH'];tt4489160;63;2720;0
tm231911;Everyday I Love You;MOVIE;2015;Unknown;122;['romance', 'drama'];['PH'];tt4944460;71;4910;0
tm139590;Triumph in the Skies;MOVIE;2015;Unknown;100;['comedy', 'drama'];['HK'];tt1929433;43;3680;0
tm283909;The Super Parental Guardians;MOVIE;2016;Unknown;115;['comedy'];['PH'];tt6271110;45;2040;0
tm407961;Gbomo Gbomo Express;MOVIE;2015;Unknown;97;['drama', 'crime'];['NG'];tt4527090;50;500;0
tm207734;Chris D'Elia: Incorrigible;MOVIE;2015;R;83;['comedy', 'documentation'];['US'];tt4624852;64;15350;0
tm247396;Virunga: Gorillas in Peril;MOVIE;2015;Unknown;28;['documentation'];['US'];tt4677816;66;320;0
tm811691;Thomas & Friends: Full Steam To The Rescue!;MOVIE;2016;Unknown;93;['family'];['GB'];;;;0
tm242745;Cristina;MOVIE;2016;Unknown;39;['drama', 'documentation'];['US'];;;;0
tm225416;Janoskians: Untold and Untrue;MOVIE;2015;Unknown;88;['comedy'];['US'];tt4841640;37;1600;0
tm282988;Dieter Nuhr: Nuhr in Berlin;MOVIE;2016;Unknown;68;['comedy', 'european'];['DE'];tt6959666;48;670;0
tm246810;Santa Banta Pvt Ltd;MOVIE;2016;Unknown;112;['comedy', 'crime', 'drama'];['IN'];tt2909396;27;2820;0
ts249161;Tariqi: My Way;SHOW;2015;TV-14;42;['drama', 'music'];['EG'];tt5528490;72;1430;10
tm252609;76;MOVIE;2016;PG-13;118;['romance', 'drama'];['NG'];tt2385126;56;2200;0
ts248736;The Governor;SHOW;2016;TV-14;45;['drama'];['NG'];tt7128052;74;1000;10
tm528287;Chhota Bheem in African Safari;MOVIE;2015;Unknown;62;['animation'];[];tt6418390;65;120;0
tm562821;Grandmother's Farm Part 2;MOVIE;2015;Unknown;80;['comedy', 'horror', 'thriller'];['AE'];tt4658908;53;590;0
tm244041;Jandino: Whatever it Takes;MOVIE;2016;Unknown;94;['comedy'];['GB', 'NL'];tt6999080;45;300;0
tm272666;The Unmarried Wife;MOVIE;2016;Unknown;130;['romance', 'drama'];['PH'];tt5755796;58;1880;0
tm219739;The Love Affair;MOVIE;2015;Unknown;125;['romance', 'drama'];['PH'];tt4202506;62;2560;0
